id,ticker,action,severity,rationale,quant_direction,research_verdict,research_confidence,signal_type,price,research_summary,model_used,correlated_at,received_at,telegram_sent,telegram_sent_at,telegram_error,key_findings,risk_factors
207,NVDA,confirmed_bearish,critical,"Quant signal (bearish): MACD (0.091) crossed below signal line (0.093). Research verdict agrees with the technical setup: bearish at 80% confidence -- The technical MACD bearish crossover aligns with recent news highlighting near-term underperformance and hardware bottlenecks for NVIDIA. Specifically, the stock experienced a larger drop than the general market (-2.87% on August 10, 2026), and reports indicate the company is weighing lower-memory Rubin Ultra GPU designs to ease HBM supply constraints.",bearish,bearish,0.8,macd_bearish_cross,217.8802032470703,"The technical MACD bearish crossover aligns with recent news highlighting near-term underperformance and hardware bottlenecks for NVIDIA. Specifically, the stock experienced a larger drop than the general market (-2.87% on August 10, 2026), and reports indicate the company is weighing lower-memory Rubin Ultra GPU designs to ease HBM supply constraints.",gemini-flash-lite-latest,2026-08-11T19:25:30.018786+00:00,2026-08-11T19:25:30.040965+00:00,True,2026-08-11T19:25:31.058775+00:00,,"['Nvidia recently closed at $217.54, suffering a larger drop than the general market (-2.87%) in the session prior to the trigger.', 'Reports indicate Nvidia is testing at least three Rubin Ultra variants with reduced HBM capacity to ease bottlenecks.', 'Standard SEC risk factors caution that operational issues or harms to business and financial condition could cause the stock price to decline.']","['Potential hardware bottlenecks involving HBM capacity could impact next-generation Rubin Ultra GPU designs.', 'General investment and business risks outlined in SEC filings warning that adverse events could harm financial condition and cause stock price declines.']"
208,GOOGL,contradicted,critical,"Quant signal (bullish): MACD (-0.133) crossed above signal line (-0.135). Research verdict CONTRADICTS the technical setup: bearish at 80% confidence -- The technical bearish MACD crossover aligns with recent news reports highlighting Alphabet's aggressive capital expenditures, a $25 billion bond offering for AI expansion following its first recorded period of negative free cash flow, and executive turnover at DeepMind. Additionally, Q2 2026 filings show a $2.1 billion legal charge related to a PriceRunner patent decision and significant ongoing capital investments, creating fundamental headwinds that support the bearish technical signal.",bullish,bearish,0.8,macd_bullish_cross,343.8900146484375,"The technical bearish MACD crossover aligns with recent news reports highlighting Alphabet's aggressive capital expenditures, a $25 billion bond offering for AI expansion following its first recorded period of negative free cash flow, and executive turnover at DeepMind. Additionally, Q2 2026 filings show a $2.1 billion legal charge related to a PriceRunner patent decision and significant ongoing capital investments, creating fundamental headwinds that support the bearish technical signal.",gemini-flash-lite-latest,2026-08-11T19:36:30.159159+00:00,2026-08-11T19:36:30.171259+00:00,True,2026-08-11T19:36:31.246529+00:00,,"['Alphabet announced a $25b bond offering to fund AI expansion following its first recorded period of negative free cash flow.', 'Google DeepMind faces executive turnover, leadership reshuffles, and delays in certain AI model releases.', 'Alphabet accrued $2.1 billion in legal charges in Q2 2026 related to a Stockholm Patent and Market Court decision regarding PriceRunner.', 'Capital expenditures for technical infrastructure reached high levels, exemplified by $35.7 billion for Q1 2026 alone.']","['Large-scale debt financing for AI infrastructure commitments increases balance sheet risk.', 'Execution risks and delays in AI model releases alongside leadership reshuffles at DeepMind.', 'Potential material impacts from ongoing geopolitical tensions, international trade, and macroeconomic environments noted in filings.']"
209,BLSH,confirmed_bearish,critical,"Quant signal (bearish): MACD (0.006) crossed below signal line (0.006). Research verdict agrees with the technical setup: bearish at 85% confidence -- The technical bearish MACD crossover aligns with negative fundamental and sentiment indicators, including BLSH's recent addition to the Zacks Rank #5 Strong Sell list on July 24, 2026. Furthermore, news reports highlight that the stock remains overvalued on sales despite a 39% year-to-date decline, and the company lacks the combination of ingredients needed for an upcoming earnings beat.",bearish,bearish,0.85,macd_bearish_cross,24.559999465942383,"The technical bearish MACD crossover aligns with negative fundamental and sentiment indicators, including BLSH's recent addition to the Zacks Rank #5 Strong Sell list on July 24, 2026. Furthermore, news reports highlight that the stock remains overvalued on sales despite a 39% year-to-date decline, and the company lacks the combination of ingredients needed for an upcoming earnings beat.",gemini-flash-lite-latest,2026-08-11T19:36:30.169263+00:00,2026-08-11T19:36:31.248529+00:00,True,2026-08-11T19:36:32.437243+00:00,,"['BLSH was added to the Zacks Rank #5 (Strong Sell) List on July 24, 2026.', 'The stock has fallen approximately 39% year-to-date, yet valuation checks still lean expensive rather than cheap.', 'The company does not possess the right combination of key ingredients for a likely earnings beat in its upcoming report.']","['The stock has already experienced a significant 39% decline year-to-date, which could introduce volatility or bounce risks if short-term sentiment shifts.', 'Reliance on future growth in revenue and cash flows to support current valuation levels leaves the stock vulnerable to any operational or earnings disappointment.']"
210,SKHY,contradicted,critical,"Quant signal (bullish): MACD (-0.011) crossed above signal line (-0.014). Research verdict CONTRADICTS the technical setup: bearish at 80% confidence -- The bearish MACD crossover aligns with ongoing downward pressure on SKHY shares, which are down roughly 17.9% year-to-date. Recent news highlights investor caution surrounding a massive $38 billion fab expansion plan in South Korea, balancing low valuation arguments against significant growth and capital expenditure risks.",bullish,bearish,0.8,macd_bullish_cross,140.6999969482422,"The bearish MACD crossover aligns with ongoing downward pressure on SKHY shares, which are down roughly 17.9% year-to-date. Recent news highlights investor caution surrounding a massive $38 billion fab expansion plan in South Korea, balancing low valuation arguments against significant growth and capital expenditure risks.",gemini-flash-lite-latest,2026-08-11T19:37:31.061054+00:00,2026-08-11T19:37:31.066728+00:00,True,2026-08-11T19:37:32.416418+00:00,,"['SKHY stock is down 17.9% year-to-date.', 'The company approved roughly $38 billion in spending for two new memory chip plants in South Korea, with construction scheduled to start in 2027.', 'South Korea recently announced a broader $880 billion investment plan anchored by SK Hynix and Samsung to expand chip manufacturing and AI capabilities.']","['Substantial capital expenditure commitments related to the $38 billion fab expansion plan amid an AI hyperscaler capex frenzy.', 'Persisting growth risks despite the stock appearing cheap on earnings.']"
211,MSFT,contradicted,critical,Quant signal (bearish): MACD (0.128) crossed below signal line (0.132). Research verdict CONTRADICTS the technical setup: bullish at 85% confidence -- The technical bullish MACD cross is strongly supported by recent fundamental catalysts and news coverage highlighting a record-shattering rally and strategic AI hardware initiatives. News reports from early August 2026 indicate Microsoft shares hit yearly highs following strong cloud forecasts and plans to increase custom silicon production.,bearish,bullish,0.85,macd_bearish_cross,503.610595703125,The technical bullish MACD cross is strongly supported by recent fundamental catalysts and news coverage highlighting a record-shattering rally and strategic AI hardware initiatives. News reports from early August 2026 indicate Microsoft shares hit yearly highs following strong cloud forecasts and plans to increase custom silicon production.,gemini-flash-lite-latest,2026-08-11T19:40:31.114546+00:00,2026-08-11T19:40:31.123851+00:00,True,2026-08-11T19:40:31.825131+00:00,,"['On July 30, 2026, Microsoft shares jumped over 15% after forecasting stronger-than-expected cloud growth and heavy cash generation.', 'Microsoft is ramping up its custom silicon strategy by preparing to unveil the Maia 300 AI chip and securing TSMC manufacturing capacity to reduce reliance on Nvidia.', 'MSFT stock hit its highest level of the year following the record rally that added nearly $450 billion in market value in a single session.']","['Derivative instruments and foreign currency remeasurements can introduce volatility into other income and expense categories, as evidenced by historical net losses in these areas in 10-K filings.', 'Intense competition, such as the renewed rivalry with Alphabet (GOOGL), poses continuous execution and market share risks.']"
212,BABA,confirmed_bullish,warning,"Quant signal (bullish): MACD (-0.009) crossed above signal line (-0.015). Research verdict agrees with the technical setup: bullish at 65% confidence -- The technical MACD bullish crossover aligns with recent positive momentum driven by Alibaba's August 3 launch of the Qwen3.8-Max AI model, which spurred a 7% jump in Hong Kong-listed shares and contributed to a 29.21% 30-day return. However, despite these AI catalysts, the stock faces lingering headwinds, including a recent class action lawsuit by Rosen Law Firm and a negative year-to-date return of 18.58%.",bullish,bullish,0.65,macd_bullish_cross,127.94000244140625,"The technical MACD bullish crossover aligns with recent positive momentum driven by Alibaba's August 3 launch of the Qwen3.8-Max AI model, which spurred a 7% jump in Hong Kong-listed shares and contributed to a 29.21% 30-day return. However, despite these AI catalysts, the stock faces lingering headwinds, including a recent class action lawsuit by Rosen Law Firm and a negative year-to-date return of 18.58%.",gemini-flash-lite-latest,2026-08-11T19:40:31.660969+00:00,2026-08-11T19:40:32.588416+00:00,True,2026-08-11T19:40:33.351044+00:00,,"['Alibaba unveiled its Qwen3.8-Max AI model on August 3, 2026, sending Hong Kong shares up about 7% on the same day.', 'Recent AI announcements, including Qwen3.8-Max and potential automotive use cases, drove a 30-day share price return of 29.21%.']","['Alibaba faces a class action lawsuit filed by Rosen Law Firm covering investors who bought the stock between June 26, 2025, and June 24, 2026.', 'Year-to-date share price return remains down 18.58% despite recent 30-day gains.']"
213,NVDA,contradicted,critical,"Quant signal (bullish): MACD (-0.154) crossed above signal line (-0.159). Research verdict CONTRADICTS the technical setup: bearish at 80% confidence -- The technical MACD bearish crossover aligns with recent news highlighting near-term underperformance and hardware bottlenecks for NVIDIA. Specifically, the stock experienced a larger drop than the general market (-2.87% on August 10, 2026), and reports indicate the company is weighing lower-memory Rubin Ultra GPU designs to ease HBM supply constraints.",bullish,bearish,0.8,macd_bullish_cross,217.30999755859375,"The technical MACD bearish crossover aligns with recent news highlighting near-term underperformance and hardware bottlenecks for NVIDIA. Specifically, the stock experienced a larger drop than the general market (-2.87% on August 10, 2026), and reports indicate the company is weighing lower-memory Rubin Ultra GPU designs to ease HBM supply constraints.",gemini-flash-lite-latest,2026-08-11T19:51:31.729855+00:00,2026-08-11T19:51:31.741017+00:00,True,2026-08-11T19:51:32.393875+00:00,,"['Nvidia recently closed at $217.54, suffering a larger drop than the general market (-2.87%) in the session prior to the trigger.', 'Reports indicate Nvidia is testing at least three Rubin Ultra variants with reduced HBM capacity to ease bottlenecks.', 'Standard SEC risk factors caution that operational issues or harms to business and financial condition could cause the stock price to decline.']","['Potential hardware bottlenecks involving HBM capacity could impact next-generation Rubin Ultra GPU designs.', 'General investment and business risks outlined in SEC filings warning that adverse events could harm financial condition and cause stock price declines.']"
214,TSLA,contradicted,warning,"Quant signal (bearish): MACD (0.112) crossed below signal line (0.115). Research verdict CONTRADICTS the technical setup: bullish at 65% confidence -- The technical MACD bullish cross aligns with recent positive momentum from retail investors, who injected approximately $372 million into Tesla over five trading days following three weeks of losses. This retail buying pressure helped push shares up about 6% last week, grounding the short-term bullish technical trigger. However, fundamental risks such as volatile operating costs and heavy reliance on manufacturing and restructuring plans remain ongoing factors.",bearish,bullish,0.65,macd_bearish_cross,332.4100036621094,"The technical MACD bullish cross aligns with recent positive momentum from retail investors, who injected approximately $372 million into Tesla over five trading days following three weeks of losses. This retail buying pressure helped push shares up about 6% last week, grounding the short-term bullish technical trigger. However, fundamental risks such as volatile operating costs and heavy reliance on manufacturing and restructuring plans remain ongoing factors.",gemini-flash-lite-latest,2026-08-11T19:57:31.744769+00:00,2026-08-11T19:57:31.766775+00:00,True,2026-08-11T19:57:32.558321+00:00,,"['Retail inflows reached about $372 million during five trading days, helping Tesla shares surge about 6% last week.', ""Retail traders drew a line under Tesla's sell-off, rebounding from three weeks of losses.""]","['Period-to-period financial results may vary significantly due to fluctuating operating costs and inconsistent spending on new products and manufacturing capacity.', 'Potential restructuring uncertainties and heavy operational reliance on foreign facilities, such as the Shanghai factory.']"
215,CSCO,confirmed_bullish,warning,"Quant signal (bullish): MACD (-0.133) crossed above signal line (-0.134). Research verdict agrees with the technical setup: bullish at 75% confidence -- The MACD bullish crossover is supported by positive recent news highlighting momentum ahead of the August 12 earnings call, specifically driven by AI infrastructure demand, security partnerships, and strong expectations from analysts like UBS. However, fundamental filings temper this enthusiasm by citing ongoing risks related to fluctuating product gross margins and customer spending visibility.",bullish,bullish,0.75,macd_bullish_cross,120.43000030517578,"The MACD bullish crossover is supported by positive recent news highlighting momentum ahead of the August 12 earnings call, specifically driven by AI infrastructure demand, security partnerships, and strong expectations from analysts like UBS. However, fundamental filings temper this enthusiasm by citing ongoing risks related to fluctuating product gross margins and customer spending visibility.",gemini-flash-lite-latest,2026-08-11T20:00:31.855808+00:00,2026-08-11T20:00:31.863965+00:00,True,2026-08-11T20:00:32.680850+00:00,,"['Cisco is seeing momentum build with a 30-day share price return of 8.13% ahead of its August 12 earnings call.', 'UBS expects Cisco to report revenue and earnings above consensus estimates, supported by accelerating demand for AI infrastructure.', 'Recent developments include the Tech Mahindra Security Service Edge partnership and new emergency calling integration for Webex.']","['Cisco noted in its Q1 fiscal 2026 10-Q that product gross margins decreased year-over-year and may not be sustainable.', 'SEC filings warn of fluctuations in demand, changes in sales and implementation cycles, and reduced visibility into customer spending plans.', 'Potential risks regarding inventory commitments and purchase commitments with contract manufacturers and suppliers.']"
216,IBM,confirmed_bearish,warning,"Quant signal (bearish): MACD (0.073) crossed below signal line (0.078). Research verdict agrees with the technical setup: bearish at 65% confidence -- Recent news highlights competitive pressure from Broadcom and persistent IBM-related revenue headwinds noted by Kyndryl, aligning with the bearish MACD crossover at 238.46. Additionally, the 30-day share price return is down 17.82% despite a recent 7-day bounce of 4.42%. The company also recently completed a large CAD 997.11 million fixed income offering, reflecting ongoing capital market activity.",bearish,bearish,0.65,macd_bearish_cross,238.4550018310547,"Recent news highlights competitive pressure from Broadcom and persistent IBM-related revenue headwinds noted by Kyndryl, aligning with the bearish MACD crossover at 238.46. Additionally, the 30-day share price return is down 17.82% despite a recent 7-day bounce of 4.42%. The company also recently completed a large CAD 997.11 million fixed income offering, reflecting ongoing capital market activity.",gemini-flash-lite-latest,2026-08-11T20:00:37.560588+00:00,2026-08-11T20:00:37.562598+00:00,True,2026-08-11T20:00:38.375946+00:00,,"['MACD crossed below the signal line at a price of 238.46 on 2026-08-11.', 'The 30-day share price return shows a significant decline of 17.82% as of August 2026.', ""Kyndryl's Q1 2027 earnings call highlighted persistent IBM-related revenue declines."", 'Broadcom is intensifying competition by expanding VCF security, posing a challenge to rivals including IBM.', 'IBM completed a CAD 997.11 million fixed income offering of 4.750% notes due August 15, 2034.']","['Broader market risks regarding interest rates, debt securities valuation, and market liquidity conditions as outlined in Form 10-K and 10-Q filings.', 'Intensifying competitive pressures in security and cloud infrastructure from rivals like Broadcom and Nutanix.', 'Ongoing exposure to currency fluctuations, customer financing risks, and customer credit risk on receivables.']"
